17	17	11	11	4	9	6	16	13	3	5	23	22	18	17	2	21	20	24	19	7	14	1	15	10	11	12	8
14	14	11	11	5	20	24	22	12	2	6	11	9	13	14	16	17	10	23	19	4	3	15	18	8	7	21	1
10	10	11	11	19	7	22	3	21	23	5	9	6	14	10	20	18	24	13	17	8	15	2	4	12	1	16	11
10	10	11	11	24	15	13	20	4	21	16	17	9	14	10	12	5	2	1	8	23	6	22	18	3	7	11	19
17	17	11	11	10	20	8	14	2	13	7	18	3	11	17	16	9	21	4	12	5	6	24	22	1	19	15	23
5	5	11	11	20	19	6	1	21	12	18	2	14	7	5	13	24	4	16	3	8	10	11	9	15	22	23	17
22	22	11	11	2	1	16	7	9	10	19	21	6	20	22	4	5	23	8	18	13	14	15	11	24	3	12	17
11	11	11	11	13	9	23	6	21	24	17	22	8	4	11	5	3	2	20	18	10	16	1	7	14	19	12	15
18	6	11	20	14	20	2	12	1	24	7	21	8	3	18	19	4	16	22	5	15	10	13	6	17	11	23	9
24	5	11	14	10	19	12	7	13	11	14	20	6	4	24	1	17	5	9	22	23	2	21	15	18	8	3	16
6	6	11	11	18	4	19	24	5	10	23	9	11	1	6	22	16	15	2	21	17	3	13	14	8	12	7	20
3	3	11	11	18	2	12	24	4	11	14	7	20	15	3	19	21	22	10	16	8	17	6	9	5	23	13	1
3	3	11	11	8	10	9	7	20	2	19	24	17	5	3	12	6	14	4	1	22	16	11	21	13	23	15	18
18	18	11	11	3	4	9	2	23	6	15	5	7	11	18	16	12	19	1	14	13	8	10	20	17	21	24	22
18	18	11	11	20	23	21	7	12	1	8	3	16	6	18	17	10	13	2	15	22	24	11	5	4	9	14	19
4	4	11	11	23	15	13	21	12	17	9	1	20	14	4	16	8	2	18	22	19	5	6	10	7	11	24	3
2	18	11	2	19	18	6	3	16	11	15	22	8	9	2	20	17	5	1	21	23	7	12	13	4	14	10	24
23	23	11	11	15	17	14	18	22	6	10	19	5	13	23	8	9	2	7	4	24	21	12	16	11	1	3	20
11	11	11	11	3	12	22	9	10	14	1	17	16	5	11	19	8	24	6	20	7	18	21	15	23	4	2	13
15	15	11	11	19	6	20	11	13	8	24	22	2	18	15	17	12	4	9	14	3	23	7	5	10	21	16	1
10	20	11	14	3	23	14	7	24	6	17	21	13	16	10	12	22	20	11	5	15	18	2	8	4	19	1	9
3	3	11	11	21	13	18	16	19	2	24	8	6	9	3	7	14	5	12	22	20	15	11	10	17	23	1	4
2	2	11	11	15	20	16	12	24	13	9	11	3	10	2	23	14	21	6	4	19	8	5	22	18	1	7	17
7	7	11	11	23	4	10	19	18	5	24	22	14	8	7	6	16	3	11	20	1	12	17	15	13	2	9	21
13	13	11	11	12	6	16	19	3	11	18	2	14	22	13	7	4	8	15	17	20	1	21	9	10	23	24	5
15	15	11	11	21	20	11	1	7	22	24	3	9	14	15	12	16	13	19	10	8	6	18	23	4	5	17	2
15	15	11	11	16	5	22	3	8	20	4	24	11	19	15	2	6	21	14	12	17	10	7	1	23	18	9	13
19	19	11	11	23	22	5	21	11	10	4	8	14	3	19	16	12	13	15	24	18	17	1	20	7	2	6	9
19	19	11	11	20	8	11	17	16	24	12	7	22	2	19	14	21	5	6	10	3	23	18	4	13	15	9	1
23	23	11	11	10	16	22	8	24	3	1	9	19	13	23	11	20	6	5	4	12	2	14	17	21	7	18	15
6	13	11	19	24	23	4	17	9	16	10	2	22	14	6	21	3	1	15	8	19	5	13	20	11	18	7	12
12	12	11	11	15	8	19	11	24	2	20	17	3	13	12	6	7	22	1	4	9	18	23	14	5	16	21	10
4	4	11	11	12	6	13	8	17	9	19	20	1	23	4	21	2	5	18	11	15	10	14	16	22	7	3	24
9	9	11	11	12	23	15	22	4	20	11	16	19	13	9	3	14	24	18	8	5	1	10	17	6	7	2	21
17	20	11	6	5	15	11	23	22	20	12	21	8	14	17	10	7	16	2	24	4	1	18	13	19	9	6	3
7	7	11	11	16	6	3	14	20	12	19	2	17	13	7	23	21	1	11	18	4	15	10	22	5	8	9	24
1	1	11	11	11	9	4	10	16	24	6	2	8	21	1	19	15	17	3	20	23	7	12	18	22	14	5	13
21	3	11	23	24	7	4	10	20	9	6	5	13	8	21	22	1	14	19	16	2	15	11	18	17	23	3	12
19	19	11	11	8	11	4	9	10	18	2	3	14	15	19	13	6	17	23	22	12	20	5	16	7	1	24	21
20	20	11	11	4	24	1	16	11	9	14	5	21	2	20	6	19	23	12	15	22	18	7	8	10	3	13	17
1	1	11	11	16	2	14	20	24	19	21	10	3	7	1	18	13	23	15	22	6	5	8	17	4	9	12	11
23	8	11	19	5	7	22	20	19	12	6	11	10	24	23	4	1	13	3	17	21	9	8	18	16	15	2	14
22	10	11	8	12	20	3	15	14	7	5	10	19	13	22	16	11	2	6	17	21	4	18	8	23	1	24	9
11	11	11	11	5	6	13	17	22	12	23	24	21	1	11	4	16	2	10	19	3	14	15	7	18	9	20	8
18	10	11	20	1	13	12	23	20	2	14	17	9	4	18	3	21	8	16	22	24	19	5	10	6	7	15	11
19	4	11	2	2	4	7	13	16	21	22	1	5	23	19	15	14	9	24	8	3	18	11	6	20	17	10	12
12	12	11	11	23	13	15	18	8	11	1	10	20	3	12	2	4	22	16	6	19	7	5	14	9	17	21	24
7	7	11	11	3	12	9	14	22	17	16	13	24	1	7	4	11	8	5	21	18	20	15	6	2	23	10	19
14	14	11	11	12	24	20	10	2	15	19	21	11	16	14	23	13	8	3	22	6	5	1	4	18	7	17	9
4	4	11	11	16	1	9	5	20	17	14	12	21	13	4	7	2	10	6	19	8	11	24	22	23	18	15	3
19	19	11	11	5	12	8	11	10	20	7	13	16	2	19	18	1	14	4	6	15	21	9	24	23	3	22	17
2	2	11	11	22	10	21	23	15	1	24	8	12	18	2	17	16	5	13	7	4	9	11	19	14	6	3	20
23	23	11	11	9	7	10	21	17	12	14	6	5	15	23	18	16	3	20	13	24	8	19	1	22	4	11	2
12	12	11	11	5	15	22	18	21	20	10	2	16	4	12	7	24	3	17	11	14	1	13	6	8	23	9	19
19	19	11	11	11	17	3	20	6	13	24	14	12	10	19	21	22	16	18	9	23	4	5	15	1	8	7	2
12	12	11	11	8	21	14	24	2	9	17	22	23	19	12	13	18	1	16	11	15	3	6	7	4	5	20	10
13	13	11	11	1	11	19	2	7	4	20	24	22	12	13	10	23	6	3	5	16	8	18	9	15	14	21	17
6	6	11	11	23	16	20	3	17	19	9	5	11	4	6	12	21	13	8	18	7	1	22	15	14	24	10	2
3	17	11	8	21	2	12	4	1	18	5	17	22	19	3	15	6	16	10	14	8	11	7	20	13	23	24	9
21	17	11	22	24	1	15	19	6	9	11	5	13	20	21	8	22	14	18	2	12	4	10	7	16	17	23	3
11	11	11	11	3	6	23	13	18	10	2	16	20	22	11	17	24	12	8	1	5	19	15	7	9	4	14	21
15	15	11	11	18	11	5	2	22	14	1	3	7	17	15	10	12	13	21	23	4	9	20	6	16	24	19	8
1	8	11	10	2	16	5	21	19	20	23	6	4	8	1	22	9	17	14	15	7	18	13	10	11	3	12	24
4	4	11	11	23	19	14	5	15	8	21	13	11	1	4	22	24	20	2	7	16	9	17	18	10	3	12	6
17	17	11	11	5	4	16	9	10	11	8	7	1	12	17	24	19	22	21	6	18	23	3	14	2	15	20	13
14	18	11	9	8	10	4	15	16	21	24	20	18	22	14	12	6	19	5	1	9	2	3	13	23	11	17	7
24	17	11	20	20	8	2	6	16	3	18	9	7	22	24	13	21	10	23	15	12	4	19	17	5	14	11	1
21	16	11	7	23	5	24	19	15	11	16	9	12	1	21	7	14	6	17	22	2	18	13	4	10	20	8	3
7	7	11	11	19	22	15	1	11	9	17	5	20	18	7	21	12	3	14	4	23	24	10	2	13	6	8	16
24	18	11	20	1	21	12	9	11	17	10	2	5	15	24	23	14	8	22	13	3	7	19	18	16	4	6	20
15	10	11	6	24	7	19	22	8	10	4	5	13	2	15	23	14	16	11	20	6	17	12	9	18	1	21	3
8	8	11	11	21	12	7	23	3	6	11	17	10	2	8	1	5	22	16	9	19	20	24	18	15	13	4	14
20	20	11	11	2	3	14	5	24	12	7	4	21	22	20	18	17	23	16	15	11	13	1	9	19	8	10	6
24	24	11	11	8	12	2	16	9	19	4	11	7	6	24	17	21	15	20	13	1	22	5	14	3	18	23	10
18	18	11	11	19	9	2	5	20	4	6	1	16	24	18	10	7	22	14	11	21	12	15	8	13	17	3	23
12	12	11	11	6	1	10	7	15	4	11	17	24	21	12	5	3	13	14	9	23	20	8	19	16	22	2	18
10	10	11	11	23	1	12	20	3	17	16	14	2	19	10	11	8	13	5	22	7	15	9	18	21	6	24	4
19	20	11	8	3	11	5	21	10	2	15	20	17	14	19	4	7	22	12	1	9	6	18	16	24	8	23	13
17	17	11	11	24	4	10	12	21	1	13	5	23	14	17	20	11	22	3	19	8	15	2	16	18	6	7	9
1	20	11	20	24	23	21	6	15	7	19	2	5	8	1	14	16	11	3	10	18	12	13	20	17	22	9	4
13	13	11	11	21	6	1	9	7	24	22	12	18	3	13	14	23	16	8	17	19	4	5	11	15	20	10	2
5	5	11	11	9	8	14	22	1	13	7	15	18	12	5	23	3	20	21	17	4	16	24	11	6	2	19	10
16	16	11	11	8	3	9	15	1	5	23	21	7	10	16	22	13	4	19	24	12	20	17	18	2	14	11	6
8	8	11	11	15	3	16	18	19	24	13	5	14	22	8	4	2	1	23	17	9	20	6	12	7	11	10	21
7	7	11	11	14	4	17	5	12	16	6	15	22	11	7	9	13	21	3	19	2	10	24	18	8	23	20	1
24	6	11	18	11	8	18	15	2	22	12	17	23	14	24	5	13	7	10	1	4	6	21	19	16	9	3	20
8	5	11	3	19	2	5	24	10	18	16	6	15	23	8	13	1	21	9	11	17	4	12	20	3	14	7	22
6	6	11	11	21	9	15	20	7	3	22	2	23	8	6	10	4	14	24	11	5	17	1	13	19	18	12	16
18	23	11	18	3	8	21	9	24	10	5	6	17	20	18	15	1	2	19	7	16	23	11	14	12	4	13	22
1	20	11	4	18	23	4	20	7	21	5	10	15	19	1	14	8	13	22	3	17	24	2	11	12	16	9	6
6	6	11	11	19	16	11	13	2	21	14	8	3	20	6	4	5	12	22	24	9	17	23	15	1	10	18	7
2	24	11	16	1	7	3	6	13	14	21	20	11	17	2	12	23	4	5	24	9	10	8	22	18	16	15	19
19	19	11	11	24	15	2	9	8	18	6	5	13	21	19	17	11	10	1	23	3	22	7	16	12	20	14	4
17	17	11	11	4	21	14	13	3	22	1	2	11	5	17	6	10	18	16	15	24	7	20	23	8	9	19	12
20	20	11	11	10	23	15	7	8	3	11	14	18	4	20	6	5	22	17	19	21	12	13	9	24	2	1	16
6	6	11	11	14	13	17	3	18	19	1	5	10	8	6	2	20	15	12	7	22	21	9	11	4	23	16	24
16	16	11	11	2	8	4	7	18	11	19	5	21	20	16	9	15	14	3	6	17	10	24	13	12	23	1	22
24	3	11	13	9	19	10	13	16	4	6	15	20	17	24	12	3	18	5	1	14	7	11	8	23	2	21	22
19	10	11	24	11	1	23	9	3	8	13	15	20	22	19	7	18	12	14	5	17	4	16	6	21	2	24	10
2	19	11	9	23	6	15	13	21	7	24	10	19	16	2	3	1	22	12	5	9	17	18	14	8	11	20	4
16	7	11	18	3	17	15	4	20	19	6	18	13	2	16	14	9	21	1	24	12	7	8	23	22	11	5	10
10	10	11	11	1	24	13	16	19	18	14	23	3	7	10	8	22	4	6	20	17	11	21	5	15	2	9	12
22	11	11	5	24	14	15	20	11	18	10	1	13	19	22	12	4	17	21	23	16	8	2	7	9	3	5	6
9	9	11	11	24	11	22	20	16	3	4	7	10	8	9	18	6	5	23	19	2	15	1	12	14	21	13	17
17	17	11	11	12	8	9	15	5	13	4	19	21	16	17	22	3	1	14	7	2	18	20	11	23	10	6	24
11	11	11	11	3	10	17	4	1	15	18	6	7	21	11	14	5	9	23	19	2	13	20	24	16	22	8	12
4	4	11	11	17	9	12	3	16	24	7	8	14	11	4	15	1	6	22	5	2	21	18	23	13	19	20	10
7	7	11	11	1	16	22	9	11	10	3	20	15	6	7	8	23	12	18	19	4	14	17	24	13	2	5	21
20	20	11	11	1	24	14	2	13	18	21	4	22	5	20	17	10	9	12	19	8	6	3	7	15	16	11	23
1	1	11	11	15	10	7	22	5	23	13	24	18	21	1	16	6	19	11	8	2	4	12	20	17	9	3	14
18	18	11	11	11	24	4	17	5	23	8	16	21	19	18	6	9	20	3	12	14	1	10	22	13	15	7	2
14	14	11	11	9	6	17	2	1	19	13	8	5	3	14	12	24	20	18	16	22	10	21	4	7	11	23	15
3	3	11	11	24	4	21	6	14	8	23	2	16	20	3	15	11	7	12	19	17	5	22	18	1	10	9	13
7	2	11	6	13	5	19	18	8	2	21	22	9	20	7	1	14	4	12	17	11	16	15	6	10	24	3	23
19	19	11	11	17	4	2	24	18	21	3	23	7	16	19	1	20	9	11	12	5	10	22	13	14	15	8	6
9	9	11	11	2	1	3	24	11	22	15	8	13	16	9	17	6	14	23	19	10	5	4	20	7	12	18	21
20	20	11	11	1	15	12	22	7	8	3	11	10	17	20	13	2	5	19	23	6	9	18	21	24	16	14	4
21	21	11	11	14	17	2	6	5	11	10	16	13	7	21	4	19	12	9	15	18	3	8	23	1	20	24	22
17	17	11	11	24	4	19	6	2	12	13	1	8	14	17	22	3	11	7	20	5	18	23	21	15	16	9	10
13	13	11	11	10	14	2	21	9	23	11	6	15	24	13	19	1	17	4	18	12	3	16	7	20	22	5	8
1	1	11	11	10	2	21	23	13	11	19	16	5	24	1	9	3	14	7	12	18	4	8	20	17	22	15	6
5	5	11	11	16	22	10	8	19	23	9	3	17	14	5	18	15	13	20	24	12	6	11	1	2	7	4	21
4	4	11	11	24	10	6	1	23	16	5	7	11	2	4	20	9	14	3	18	13	15	17	12	21	22	8	19
18	18	11	11	8	24	20	14	2	16	21	12	17	5	18	15	6	10	23	22	7	11	4	13	3	9	1	19
4	4	11	11	24	7	17	8	2	18	6	14	10	23	4	15	11	16	21	19	20	5	9	13	12	22	3	1
5	5	11	11	20	24	18	16	19	11	3	15	14	2	5	8	12	22	17	1	23	21	7	4	6	13	9	10
18	18	11	11	20	17	22	21	24	15	10	3	1	4	18	13	7	6	8	11	2	12	5	23	19	14	9	16
5	5	11	11	19	3	6	16	15	24	18	7	11	10	5	14	4	8	9	2	22	1	23	21	17	13	20	12
23	23	11	11	18	7	9	5	10	4	11	12	1	13	23	8	20	2	22	17	14	24	15	6	19	3	21	16
7	23	11	13	4	12	9	3	8	13	10	15	5	1	7	22	23	20	11	19	18	2	17	24	21	6	16	14
1	1	11	11	12	10	14	5	22	6	13	16	24	15	1	3	4	8	9	20	11	18	7	19	21	2	17	23
