subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
autoTest 	 dot-jump 	 False 	 10 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 True 	 10 	 10 	19 	21 	10 	4 	7 	2 	8 	6 	11 	5 	20 	14 	22 	13 	9 	23 	17 	18 	16 	3 	12 	15 	24 	1 	0
autoTest 	 dot-jump 	 False 	 11 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 True 	 10 	 10 	21 	7 	9 	23 	22 	6 	1 	15 	20 	19 	10 	11 	18 	4 	16 	24 	5 	14 	2 	3 	13 	12 	17 	8 	0
autoTest 	 dot-jump 	 False 	 12 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 True 	 10 	 10 	9 	20 	3 	24 	19 	10 	22 	16 	14 	15 	23 	18 	12 	17 	11 	1 	13 	7 	4 	21 	8 	6 	2 	5 	0
autoTest 	 dot-jump 	 False 	 13 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 8 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 True 	 10 	 10 	22 	12 	10 	15 	9 	21 	16 	24 	4 	11 	8 	13 	3 	17 	20 	1 	7 	5 	14 	18 	19 	2 	6 	23 	0
autoTest 	 dot-jump 	 False 	 14 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 True 	 10 	 10 	2 	23 	20 	14 	13 	3 	8 	24 	9 	6 	12 	16 	1 	15 	11 	19 	10 	21 	7 	5 	4 	17 	22 	18 	0
autoTest 	 dot-jump 	 False 	 15 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 True 	 10 	 10 	19 	10 	18 	14 	20 	17 	3 	2 	7 	13 	5 	6 	24 	12 	8 	4 	21 	15 	11 	23 	22 	1 	16 	9 	0
autoTest 	 dot-jump 	 False 	 16 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 True 	 10 	 10 	6 	10 	23 	12 	3 	9 	8 	2 	24 	19 	4 	1 	7 	20 	13 	18 	16 	5 	14 	22 	15 	21 	17 	11 	0
autoTest 	 dot-jump 	 False 	 17 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 True 	 10 	 10 	16 	15 	20 	9 	12 	7 	14 	17 	22 	4 	23 	13 	6 	1 	24 	3 	21 	2 	18 	11 	5 	10 	19 	8 	0
autoTest 	 dot-jump 	 False 	 18 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 True 	 10 	 10 	23 	4 	3 	8 	16 	17 	21 	5 	19 	15 	14 	11 	10 	20 	12 	24 	13 	7 	2 	6 	22 	18 	1 	9 	0
autoTest 	 dot-jump 	 False 	 19 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 True 	 10 	 10 	3 	8 	16 	1 	20 	12 	9 	2 	24 	18 	23 	19 	10 	5 	22 	17 	14 	21 	7 	15 	4 	11 	13 	6 	0
autoTest 	 dot-jump 	 False 	 20 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -2.90199417916 	 True 	 10 	 10 	22 	3 	23 	15 	16 	24 	10 	4 	21 	13 	9 	20 	5 	12 	19 	18 	14 	17 	6 	8 	2 	11 	1 	7 	0
autoTest 	 dot-jump 	 False 	 21 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 0.0 	 -5.80398835832 	 0.0 	 -5.80398835832 	 True 	 10 	 10 	5 	18 	24 	15 	22 	11 	3 	7 	10 	16 	13 	2 	17 	20 	6 	19 	1 	21 	14 	23 	8 	9 	12 	4 	0
autoTest 	 dot-jump 	 False 	 22 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 True 	 10 	 10 	15 	9 	20 	21 	17 	18 	8 	23 	12 	22 	4 	11 	13 	19 	1 	3 	5 	10 	2 	14 	6 	7 	16 	24 	0
autoTest 	 dot-jump 	 False 	 23 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 True 	 10 	 10 	12 	20 	18 	15 	17 	16 	22 	7 	1 	23 	4 	13 	9 	3 	2 	24 	21 	6 	19 	5 	11 	10 	14 	8 	0
autoTest 	 dot-jump 	 False 	 24 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 True 	 10 	 10 	1 	21 	15 	17 	19 	22 	14 	7 	16 	5 	20 	10 	8 	6 	4 	12 	18 	23 	9 	13 	3 	2 	24 	11 	0
autoTest 	 dot-jump 	 False 	 25 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 True 	 10 	 10 	9 	4 	10 	5 	20 	21 	24 	14 	7 	12 	6 	1 	2 	8 	17 	18 	16 	15 	3 	11 	13 	22 	19 	23 	0
autoTest 	 dot-jump 	 False 	 26 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 8 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 True 	 10 	 10 	18 	20 	22 	17 	13 	12 	5 	21 	14 	3 	8 	16 	9 	24 	1 	4 	11 	7 	2 	15 	6 	19 	23 	10 	0
autoTest 	 dot-jump 	 False 	 27 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 True 	 10 	 10 	21 	2 	8 	13 	1 	23 	22 	19 	9 	15 	18 	7 	14 	10 	12 	24 	5 	11 	17 	3 	4 	16 	6 	20 	0
autoTest 	 dot-jump 	 False 	 28 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 True 	 10 	 10 	13 	7 	16 	5 	17 	11 	8 	9 	19 	21 	6 	3 	24 	23 	12 	10 	15 	22 	18 	2 	20 	1 	4 	14 	0
autoTest 	 dot-jump 	 False 	 29 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 True 	 10 	 10 	22 	24 	21 	13 	20 	10 	11 	17 	15 	16 	18 	12 	1 	7 	3 	2 	14 	4 	8 	6 	19 	5 	23 	9 	0
autoTest 	 dot-jump 	 False 	 30 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 18 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 True 	 10 	 10 	13 	8 	20 	5 	23 	16 	19 	1 	3 	12 	18 	4 	2 	6 	14 	17 	9 	7 	22 	10 	21 	15 	24 	11 	0
autoTest 	 dot-jump 	 False 	 31 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 True 	 10 	 10 	21 	24 	4 	6 	11 	20 	5 	13 	1 	19 	15 	14 	23 	8 	18 	7 	12 	10 	17 	16 	22 	3 	2 	9 	0
autoTest 	 dot-jump 	 False 	 32 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 True 	 10 	 10 	4 	7 	17 	22 	9 	2 	14 	18 	13 	11 	23 	20 	15 	24 	12 	1 	5 	8 	19 	16 	10 	6 	3 	21 	0
autoTest 	 dot-jump 	 False 	 33 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 True 	 10 	 10 	23 	11 	10 	2 	16 	5 	14 	9 	4 	19 	24 	17 	1 	20 	21 	3 	22 	15 	7 	18 	6 	13 	8 	12 	0
autoTest 	 dot-jump 	 False 	 34 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 8 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 True 	 10 	 10 	16 	1 	5 	23 	24 	13 	17 	19 	14 	2 	8 	22 	18 	3 	15 	21 	7 	20 	12 	6 	10 	4 	9 	11 	0
autoTest 	 dot-jump 	 False 	 35 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 True 	 10 	 10 	8 	3 	7 	17 	14 	10 	19 	1 	16 	18 	4 	12 	9 	21 	13 	20 	2 	11 	6 	23 	15 	22 	24 	5 	0
autoTest 	 dot-jump 	 False 	 36 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 True 	 10 	 10 	17 	19 	12 	20 	8 	6 	13 	15 	21 	3 	5 	1 	24 	9 	4 	22 	14 	23 	18 	16 	7 	2 	10 	11 	0
autoTest 	 dot-jump 	 False 	 37 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 True 	 10 	 10 	9 	14 	8 	23 	20 	19 	6 	2 	4 	11 	16 	21 	17 	22 	15 	18 	13 	7 	24 	3 	5 	12 	10 	1 	0
autoTest 	 dot-jump 	 False 	 38 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 True 	 10 	 10 	22 	23 	8 	6 	10 	19 	14 	13 	1 	7 	3 	16 	9 	17 	2 	20 	4 	12 	11 	18 	5 	15 	24 	21 	0
autoTest 	 dot-jump 	 False 	 39 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 True 	 10 	 10 	21 	20 	3 	4 	24 	1 	8 	5 	12 	10 	14 	9 	2 	6 	22 	17 	13 	7 	11 	16 	18 	19 	15 	23 	0
