13	13	11	11	6	19	21	9	5	22	12	11	16	15	13	8	24	18	23	14	2	10	1	4	20	17	3	7
8	8	11	11	3	17	10	20	18	9	21	4	1	14	8	12	2	24	22	5	13	23	15	7	19	11	6	16
22	22	11	11	13	6	23	21	9	18	19	10	3	15	22	14	11	20	2	4	16	12	5	8	24	17	1	7
2	2	11	11	1	3	23	15	6	22	18	7	16	13	2	24	4	9	5	17	14	11	21	12	8	10	19	20
15	15	11	11	12	3	6	9	24	20	5	4	13	16	15	22	14	10	11	18	2	23	17	19	21	8	7	1
5	5	11	11	22	18	20	16	10	19	7	12	8	17	5	14	1	9	23	13	11	15	21	6	4	3	24	2
22	22	11	11	16	20	10	12	15	2	6	24	5	21	22	14	8	7	23	17	13	4	9	1	11	19	3	18
9	9	11	11	16	2	5	12	10	17	19	8	7	20	9	23	11	4	15	21	24	13	1	18	22	14	3	6
13	13	11	11	17	23	5	10	15	22	1	4	14	24	13	11	20	3	19	7	16	12	9	2	6	18	21	8
19	19	11	11	9	5	21	10	13	17	6	12	2	4	19	24	11	23	18	3	7	14	8	20	1	22	16	15
20	20	11	11	13	18	15	23	1	21	6	7	19	3	20	17	10	8	4	12	16	9	22	14	24	11	5	2
7	7	11	11	11	3	15	8	9	10	22	21	20	1	7	12	24	13	6	14	17	4	16	19	18	5	23	2
21	21	11	11	10	12	2	24	7	6	11	15	22	19	21	1	9	13	3	4	20	5	18	8	23	16	14	17
17	17	11	11	23	7	5	1	12	6	10	11	2	9	17	19	13	16	14	4	20	18	8	3	24	15	22	21
18	18	11	11	14	9	1	10	19	17	6	13	23	11	18	3	21	8	12	15	5	16	4	24	20	22	7	2
6	6	11	11	21	3	9	17	20	10	14	8	12	7	6	1	22	19	13	16	24	18	11	23	15	2	5	4
8	8	11	11	2	3	18	7	20	17	24	1	9	14	8	15	11	21	10	22	6	4	12	16	13	19	23	5
8	8	11	11	6	18	14	11	21	22	3	12	10	2	8	7	16	19	20	24	17	1	9	15	23	13	4	5
20	20	11	11	8	2	1	16	23	6	10	14	21	11	20	9	19	22	17	4	5	12	3	24	7	15	18	13
23	23	11	11	3	11	21	4	17	6	19	18	20	13	23	1	12	5	8	7	24	15	22	10	16	2	9	14
10	10	11	11	14	3	23	11	12	1	21	16	7	24	10	19	13	20	18	15	4	17	22	2	5	9	6	8
16	16	11	11	8	18	15	10	5	14	17	13	7	12	16	20	22	24	23	2	3	21	4	9	6	1	11	19
2	2	11	11	12	5	17	1	19	23	7	11	16	3	2	9	24	6	14	22	21	10	8	20	13	15	18	4
10	10	11	11	21	20	23	17	6	2	24	14	15	18	10	5	16	19	7	8	22	4	1	9	12	11	13	3
13	13	11	11	17	21	14	5	2	15	22	11	10	23	13	24	8	7	19	12	4	9	6	3	16	1	20	18
19	19	11	11	23	17	2	15	11	6	1	13	3	22	19	12	14	10	7	4	16	20	8	21	5	24	9	18
3	3	11	11	13	1	23	21	9	12	17	20	24	18	3	11	22	2	15	6	19	4	16	7	8	10	14	5
4	4	11	11	5	22	18	15	1	7	3	9	2	11	4	14	19	20	23	10	17	6	12	8	21	24	13	16
8	8	11	11	18	6	19	9	17	11	2	23	1	16	8	14	5	3	4	24	12	21	13	15	20	10	22	7
19	19	11	11	3	8	22	12	1	16	17	2	20	13	19	21	7	24	5	10	6	18	14	15	11	23	9	4
11	11	11	11	2	10	1	20	12	6	4	16	18	17	11	22	8	23	24	21	5	15	3	13	7	14	9	19
7	7	11	11	11	16	10	5	8	19	22	21	9	17	7	1	12	15	18	3	4	23	2	14	24	20	13	6
15	15	11	11	14	2	1	4	24	19	7	16	17	6	15	18	23	11	13	5	22	21	3	8	20	9	10	12
1	1	11	11	6	8	5	21	24	13	11	9	2	7	1	12	4	20	15	16	19	10	17	3	22	23	14	18
3	3	11	11	22	9	13	10	5	6	23	18	11	1	3	12	4	19	17	24	14	8	21	20	16	7	15	2
22	22	11	11	23	15	21	19	11	6	5	24	10	8	22	14	2	9	18	16	3	12	4	20	13	7	17	1
11	11	11	11	3	7	5	18	14	21	1	13	10	9	11	12	22	4	20	8	2	6	24	15	19	23	16	17
14	14	11	11	9	8	20	19	17	24	21	10	16	1	14	2	4	5	18	11	15	12	13	22	6	23	3	7
18	18	11	11	10	20	12	17	3	24	22	21	13	6	18	2	23	5	16	1	7	19	9	15	11	14	4	8
20	20	11	11	18	2	11	13	6	5	23	3	8	9	20	17	22	4	7	15	12	21	1	19	16	14	24	10
2	2	11	11	20	16	12	22	23	6	9	5	18	15	2	4	3	7	17	19	8	14	21	13	1	11	10	24
5	5	11	11	18	3	15	4	23	2	8	7	21	1	5	20	22	24	6	9	12	11	14	16	19	17	13	10
1	1	11	11	23	14	11	21	22	24	10	17	15	3	1	18	20	13	7	2	19	9	4	6	5	8	16	12
20	20	11	11	15	7	8	18	3	9	4	1	19	10	20	22	14	13	16	23	6	24	11	21	12	2	17	5
10	10	11	11	16	8	14	4	19	1	11	3	6	12	10	22	23	21	2	15	20	7	18	5	17	13	24	9
1	1	11	11	19	6	8	14	18	3	11	17	15	12	1	4	9	2	24	16	7	22	10	23	20	21	13	5
6	6	11	11	12	15	13	20	19	22	24	16	17	11	6	5	14	1	21	9	4	3	7	10	18	2	23	8
9	9	11	11	7	1	15	20	18	14	19	13	22	2	9	8	12	10	24	4	16	11	5	21	3	17	23	6
4	4	11	11	23	9	17	20	8	5	18	16	6	2	4	10	21	22	13	24	14	1	12	3	15	7	11	19
5	5	11	11	15	6	9	1	24	21	16	23	19	2	5	10	20	3	17	18	7	12	8	13	22	4	11	14
5	5	11	11	14	1	15	7	10	2	3	13	9	12	5	24	16	8	4	6	11	19	21	22	20	17	23	18
17	17	11	11	21	2	11	5	24	23	6	16	18	13	17	22	14	3	10	8	4	15	12	9	1	20	19	7
9	9	11	11	21	14	12	7	15	23	10	3	17	20	9	11	18	24	6	22	4	2	5	13	1	8	19	16
15	15	11	11	7	6	3	24	1	17	12	16	18	14	15	13	22	19	9	5	21	20	4	2	8	10	23	11
10	10	11	11	18	14	20	4	13	16	3	1	21	17	10	24	2	15	12	8	9	19	5	23	6	22	11	7
3	3	11	11	7	18	8	24	4	1	11	20	21	19	3	17	14	2	6	10	9	13	22	23	5	15	16	12
10	10	11	11	16	5	22	2	4	24	21	12	8	19	10	6	9	23	13	1	11	7	15	3	14	20	17	18
8	8	11	11	22	13	21	3	15	20	9	11	7	19	8	10	16	12	23	2	18	5	24	6	14	4	1	17
1	1	11	11	24	14	19	16	23	6	11	17	10	20	1	22	4	15	18	21	5	7	12	2	13	9	3	8
15	15	11	11	19	11	5	22	21	20	13	7	23	16	15	8	18	3	4	9	6	10	24	12	2	17	1	14
12	12	11	11	22	16	19	17	5	14	7	13	8	3	12	4	23	1	18	20	21	9	6	2	24	15	11	10
8	8	11	11	5	22	14	16	18	2	6	12	1	10	8	24	21	19	3	7	4	11	23	15	9	13	20	17
15	15	11	11	20	2	6	13	19	4	17	1	24	18	15	9	8	11	3	21	23	22	7	14	12	10	16	5
11	11	11	11	3	13	1	24	16	21	4	2	15	19	11	20	5	17	10	23	9	12	14	8	18	22	6	7
5	5	11	11	18	16	2	21	11	19	17	9	10	20	5	15	22	23	7	24	14	6	4	13	3	1	12	8
23	23	11	11	6	17	4	15	18	20	16	24	7	10	23	3	13	9	1	22	2	11	8	5	14	12	21	19
22	22	11	11	18	3	16	10	9	20	23	6	19	14	22	5	1	24	17	15	2	13	21	11	8	4	7	12
10	10	11	11	24	3	18	17	12	20	9	14	22	6	10	1	19	7	21	23	13	15	2	5	8	4	11	16
24	24	11	11	6	23	17	7	15	20	4	5	16	19	24	13	22	8	2	9	10	14	18	21	1	3	12	11
6	6	11	11	1	11	10	8	17	18	15	9	4	12	6	22	3	14	5	23	24	16	7	13	21	20	2	19
10	10	11	11	16	3	9	8	24	12	14	7	17	2	10	6	11	13	23	20	21	5	19	15	1	4	22	18
24	24	11	11	13	5	2	4	10	1	12	18	22	17	24	20	21	14	6	3	9	15	16	7	8	23	11	19
6	6	11	11	21	22	15	20	17	4	10	23	16	3	6	8	11	12	18	19	13	24	5	7	2	1	14	9
7	7	11	11	3	6	23	1	5	17	11	9	8	21	7	20	19	4	24	18	15	10	13	12	2	14	22	16
5	5	11	11	23	15	19	18	7	3	13	24	12	8	5	9	11	16	2	6	17	14	1	10	4	22	20	21
16	16	11	11	13	1	14	4	11	5	3	10	19	23	16	12	7	22	17	2	24	20	15	9	18	21	6	8
10	10	11	11	2	11	9	6	14	4	24	1	16	7	10	12	18	13	19	17	23	21	8	3	22	15	5	20
12	12	11	11	22	8	2	14	4	20	5	6	13	3	12	17	1	7	19	23	21	18	15	16	11	10	24	9
3	3	11	11	2	22	15	7	4	10	9	18	5	20	3	8	11	21	6	23	12	1	16	19	17	14	24	13
22	22	11	11	15	21	9	24	1	6	17	5	7	14	22	2	13	11	10	12	3	20	8	18	23	4	19	16
19	19	11	11	17	5	4	7	1	8	9	12	20	15	19	13	18	2	10	24	3	22	11	16	6	23	14	21
4	4	11	11	12	6	23	11	16	15	5	21	2	20	4	9	17	14	24	22	10	13	7	18	3	1	19	8
2	2	11	11	15	22	18	16	24	4	1	6	11	13	2	20	3	23	12	14	17	7	21	9	5	10	19	8
11	11	11	11	21	16	2	6	1	4	20	22	15	18	11	13	12	24	19	3	10	9	8	14	5	23	17	7
22	22	11	11	9	10	6	7	21	24	15	3	11	16	22	13	17	1	14	4	20	5	23	2	18	8	12	19
12	12	11	11	16	21	6	24	1	4	19	18	11	9	12	23	13	22	10	3	2	14	15	20	17	5	8	7
9	9	11	11	17	13	18	15	1	6	19	2	16	8	9	20	7	23	10	12	4	14	22	21	11	3	5	24
1	1	11	11	15	17	13	16	23	10	5	21	7	24	1	20	11	22	12	6	14	2	3	9	19	8	18	4
3	3	11	11	10	18	21	9	15	2	20	19	7	12	3	13	16	17	23	24	1	14	5	6	11	4	22	8
7	7	11	11	4	10	17	20	13	3	11	22	9	6	7	18	12	21	23	8	14	1	19	15	5	2	16	24
9	9	11	11	2	16	22	18	23	8	4	15	13	6	9	17	5	10	24	19	20	21	7	11	3	1	14	12
21	21	11	11	23	2	10	13	22	12	4	6	15	20	21	9	14	8	11	24	17	5	1	3	16	19	7	18
11	11	11	11	14	9	18	4	15	21	8	16	10	22	11	6	12	24	3	20	19	2	7	17	23	13	1	5
19	19	11	11	11	4	1	16	15	21	12	20	5	22	19	2	13	14	9	6	18	24	7	17	10	3	8	23
5	5	11	11	24	13	3	11	15	21	19	1	9	12	5	10	8	16	20	2	7	17	18	6	4	23	14	22
18	18	11	11	12	7	22	5	3	14	13	21	1	24	18	9	8	6	20	4	23	10	16	17	2	15	19	11
1	1	11	11	15	6	23	10	7	21	4	24	8	22	1	14	16	5	19	2	20	18	11	12	17	9	3	13
9	9	11	11	2	11	24	16	4	5	23	21	17	6	9	20	10	8	7	19	1	13	22	3	18	12	15	14
12	12	11	11	18	22	24	1	19	10	14	8	17	4	12	23	15	21	16	6	3	13	9	11	5	7	20	2
13	13	11	11	14	2	20	11	9	3	18	17	1	16	13	19	7	24	21	22	6	10	4	12	23	5	15	8
13	13	11	11	24	17	19	23	18	16	4	20	22	2	13	9	14	1	11	3	10	21	15	12	8	5	6	7
10	10	11	11	19	16	23	21	13	3	2	1	11	17	10	24	18	7	20	22	4	15	6	9	8	14	12	5
16	16	11	11	14	8	11	18	9	20	10	4	13	5	16	1	17	23	2	22	6	3	7	19	15	24	12	21
21	21	11	11	18	22	2	19	14	6	4	9	7	10	21	5	11	12	16	23	8	15	24	17	3	20	13	1
1	1	11	11	8	18	24	19	5	17	20	16	3	13	1	9	7	11	22	23	6	4	21	14	2	10	12	15
16	16	11	11	7	15	10	20	24	2	12	21	3	1	16	22	4	8	6	17	5	13	14	23	18	11	9	19
23	23	11	11	20	8	7	16	12	10	21	15	4	1	23	9	2	22	5	6	17	13	24	3	18	14	11	19
20	20	11	11	13	10	17	18	19	14	1	23	7	3	20	5	11	15	4	12	8	21	9	6	22	16	24	2
23	23	11	11	6	9	20	12	4	21	8	3	7	17	23	16	5	19	2	24	15	22	1	10	11	13	18	14
18	18	11	11	17	5	2	4	11	22	3	15	10	12	18	7	1	6	23	14	8	21	16	20	24	9	19	13
19	19	11	11	15	9	6	4	10	11	5	16	22	2	19	13	1	3	20	23	14	12	8	18	17	7	24	21
2	2	11	11	14	4	11	8	1	17	15	9	19	13	2	22	12	5	24	7	23	18	16	6	21	3	20	10
7	7	11	11	6	8	3	20	5	17	9	24	22	21	7	14	13	16	19	2	12	15	1	23	4	11	18	10
10	10	11	11	6	19	9	5	4	22	3	8	17	21	10	11	15	24	12	16	13	23	14	20	2	7	1	18
15	15	11	11	10	11	6	1	5	22	4	19	24	18	15	8	13	3	9	16	17	14	23	12	21	7	20	2
2	2	11	11	5	19	20	4	11	22	18	1	15	6	2	7	14	3	23	9	10	13	24	21	17	12	16	8
13	13	11	11	6	17	1	19	24	7	4	23	22	5	13	15	16	10	18	14	8	21	12	11	20	2	9	3
4	4	11	11	24	8	15	5	10	21	20	3	2	19	4	9	13	23	22	17	18	11	16	12	7	14	6	1
7	7	11	11	3	24	8	13	16	4	2	19	15	23	7	9	5	17	12	11	21	6	20	1	22	10	18	14
6	6	11	11	9	17	22	21	13	1	14	8	5	19	6	18	2	3	15	16	11	4	7	23	10	12	24	20
10	10	11	11	20	11	1	6	4	23	2	19	17	15	10	21	5	22	18	8	16	3	9	12	24	13	7	14
9	9	11	11	14	22	18	12	10	3	19	13	20	16	9	24	5	8	2	7	4	1	17	6	23	15	11	21
21	21	11	11	16	3	7	1	18	15	17	5	19	11	21	13	4	22	12	14	10	6	8	2	23	24	20	9
20	20	11	11	12	11	16	13	6	3	24	23	10	9	20	15	18	19	14	21	4	8	5	2	22	17	7	1
21	21	11	11	16	20	10	5	1	11	15	12	2	13	21	23	7	24	17	18	4	8	6	3	19	14	9	22
6	6	11	11	9	14	2	22	15	20	21	13	1	16	6	8	10	12	11	5	23	18	19	3	7	17	24	4
18	18	11	11	12	6	17	22	16	5	1	3	21	23	18	4	9	14	2	8	11	13	20	24	10	7	15	19
21	21	11	11	16	9	23	3	14	22	2	11	13	8	21	10	1	20	4	18	17	6	24	5	7	12	15	19
5	5	11	11	9	19	24	8	7	23	2	18	16	20	5	13	6	11	22	15	4	12	1	21	14	3	10	17
21	21	11	11	12	3	19	10	5	1	13	24	9	11	21	7	18	23	14	22	15	6	8	20	4	16	17	2
4	4	11	11	8	13	16	17	14	6	23	18	9	24	4	19	2	10	7	21	5	12	3	1	22	20	15	11
16	16	11	11	7	5	10	21	20	4	19	12	18	17	16	9	13	15	8	14	1	6	22	24	2	3	23	11
9	9	11	11	5	16	3	15	11	21	24	17	13	23	9	22	20	2	18	6	8	14	19	4	12	7	10	1
8	8	11	11	20	17	22	15	7	24	9	16	4	2	8	19	18	21	11	3	5	1	12	14	6	13	10	23
17	17	11	11	3	19	10	13	5	11	8	15	12	18	17	9	14	2	20	23	4	21	22	24	6	1	7	16
23	23	11	11	6	22	11	8	20	18	17	7	12	24	23	9	21	1	2	13	19	16	14	10	3	4	15	5
16	16	11	11	21	13	19	9	3	6	5	23	14	18	16	11	10	1	15	2	22	24	17	20	8	12	4	7
12	12	11	11	8	5	17	19	24	3	20	7	22	13	12	11	1	2	21	18	16	23	9	4	15	6	10	14
8	8	11	11	1	5	15	16	20	3	24	21	9	12	8	22	13	4	18	23	14	7	11	2	17	19	10	6
23	23	11	11	13	9	5	10	20	21	4	2	24	19	23	17	16	6	18	22	15	14	7	11	12	1	3	8
12	12	11	11	1	8	13	3	15	16	11	4	2	24	12	6	7	20	21	19	17	14	5	23	9	10	18	22
22	22	11	11	7	23	5	8	9	19	21	11	3	12	22	13	16	17	20	6	1	4	24	10	14	18	2	15
21	21	11	11	1	2	9	14	22	20	7	15	18	17	21	16	8	5	10	19	11	3	12	6	24	4	13	23
23	23	11	11	4	2	16	21	13	10	24	12	3	18	23	6	1	20	19	22	11	17	9	15	8	7	14	5
24	24	11	11	13	23	3	19	4	22	11	21	18	1	24	12	7	16	5	2	6	14	10	20	17	9	15	8
15	15	11	11	4	1	12	16	11	13	17	21	20	7	15	10	14	3	9	6	8	5	22	19	24	18	2	23
11	11	11	11	24	17	21	12	5	13	4	2	6	18	11	23	20	16	10	1	14	19	8	9	3	7	15	22
17	17	11	11	16	19	24	15	11	20	7	13	5	8	17	22	14	23	3	4	18	12	2	9	21	1	10	6
4	4	11	11	10	12	23	14	24	11	6	20	16	1	4	9	19	13	15	3	8	17	18	22	7	5	21	2
1	1	11	11	13	8	20	11	18	21	10	3	5	2	1	6	22	12	7	16	15	23	14	17	9	24	4	19
13	13	11	11	3	17	20	8	7	12	9	23	18	5	13	4	22	10	15	14	1	16	2	24	11	19	21	6
21	21	11	11	19	10	5	13	23	2	17	9	14	16	21	18	12	15	11	20	4	3	1	24	22	7	6	8
18	18	11	11	20	9	8	15	6	19	3	14	1	7	18	23	22	16	12	10	13	11	17	5	24	21	4	2
11	11	11	11	14	8	6	21	20	18	17	9	1	5	11	12	16	3	23	13	22	24	10	2	19	7	15	4
16	16	11	11	13	2	18	24	6	7	4	11	19	10	16	17	8	5	14	12	23	15	1	20	9	22	3	21
21	21	11	11	23	16	1	3	22	15	2	9	24	8	21	4	6	18	17	13	20	10	5	7	11	19	12	14
16	16	11	11	13	8	23	19	21	4	12	3	22	24	16	18	11	9	17	5	7	10	1	20	14	15	2	6
5	5	11	11	14	15	1	17	4	18	16	13	23	3	5	22	12	20	21	8	10	6	19	2	11	7	9	24
2	2	11	11	12	5	13	10	21	18	6	22	24	19	2	14	11	9	3	23	17	20	15	4	16	1	7	8
20	20	11	11	3	22	11	6	24	1	14	13	19	15	20	21	7	2	4	16	23	18	8	12	17	5	9	10
16	16	11	11	22	13	2	23	24	9	3	1	12	7	16	18	20	19	8	10	17	14	15	21	4	6	11	5
18	18	11	11	17	9	3	23	4	2	14	19	21	8	18	6	16	5	24	22	15	11	13	12	20	10	7	1
17	17	11	11	22	15	14	23	4	18	20	5	10	7	17	3	8	13	11	9	1	16	6	24	19	21	12	2
13	13	11	11	1	2	16	6	5	17	4	18	15	21	13	12	20	11	3	23	22	10	24	14	19	9	7	8
12	12	11	11	9	5	13	14	4	18	24	3	8	19	12	17	1	15	6	16	22	21	20	7	11	2	10	23
21	21	11	11	9	2	22	23	11	3	14	19	18	8	21	24	17	16	7	4	1	13	10	20	15	5	12	6
12	12	11	11	22	5	9	14	13	8	18	16	21	17	12	23	2	19	3	15	10	24	1	7	11	6	20	4
16	16	11	11	4	24	6	21	12	2	9	7	10	17	16	1	23	13	20	8	15	22	19	14	3	18	11	5
24	24	11	11	18	8	3	11	14	9	16	10	5	19	24	12	2	20	4	21	1	15	22	6	7	23	17	13
24	24	11	11	13	4	2	3	15	21	16	8	5	7	24	9	22	12	18	11	20	14	6	10	1	23	17	19
16	16	11	11	3	15	7	18	20	10	9	8	23	2	16	13	6	12	24	21	22	5	4	17	11	14	19	1
6	6	11	11	20	21	14	8	23	2	13	22	12	1	6	17	3	16	9	24	5	4	7	10	18	15	19	11
5	5	11	11	18	8	11	13	12	3	23	20	6	17	5	24	2	19	21	9	16	7	4	15	14	22	1	10
21	21	11	11	5	2	18	8	12	9	24	11	15	19	21	20	23	6	14	16	3	10	1	22	17	13	7	4
20	20	11	11	19	24	21	10	8	18	23	7	5	16	20	4	22	1	12	17	11	14	15	3	9	6	13	2
17	17	11	11	5	1	12	10	7	14	13	23	4	19	17	21	20	24	3	16	8	9	11	22	6	2	18	15
4	4	11	11	13	14	9	22	17	19	6	21	10	20	4	18	1	8	5	15	12	11	16	24	7	23	3	2
3	3	11	11	2	20	1	16	15	19	14	8	11	5	3	18	9	4	22	17	12	13	23	24	21	6	7	10
11	11	11	11	22	15	23	10	17	18	2	13	8	14	11	6	21	4	20	1	3	12	19	9	7	5	24	16
17	17	11	11	15	2	22	8	23	21	1	16	6	7	17	24	14	5	12	9	18	13	4	20	3	10	19	11
12	12	11	11	21	23	7	20	24	6	4	15	22	13	12	1	18	14	8	10	2	9	17	19	3	11	16	5
5	5	11	11	17	9	16	19	8	22	15	4	3	14	5	1	12	20	10	6	18	24	11	21	7	23	2	13
11	11	11	11	16	2	18	19	8	15	17	5	20	24	11	23	7	3	9	13	14	6	1	22	10	12	4	21
24	24	11	11	2	21	5	20	10	9	18	4	19	22	24	15	1	3	13	16	12	17	6	14	23	8	7	11
7	7	11	11	18	13	21	20	24	16	1	8	2	22	7	10	3	15	17	12	19	11	6	4	14	5	9	23
21	21	11	11	12	3	2	14	15	13	10	5	18	23	21	19	7	20	1	6	4	16	17	22	11	8	9	24
5	5	11	11	6	23	12	17	20	3	14	8	24	22	5	9	4	21	10	13	16	15	19	7	18	1	2	11
4	4	11	11	1	8	11	17	22	14	10	5	3	15	4	9	13	24	2	12	20	18	21	16	7	23	6	19
14	14	11	11	8	21	7	23	5	11	15	9	3	1	14	13	24	16	20	2	4	10	12	17	18	22	19	6
10	10	11	11	9	5	18	19	20	7	12	22	8	11	10	6	17	13	15	2	24	23	14	1	4	21	16	3
20	20	11	11	16	11	21	19	8	10	22	2	12	17	20	13	5	6	18	23	14	4	24	7	9	3	1	15
9	9	11	11	8	20	2	15	5	7	19	18	11	12	9	23	4	24	21	22	10	17	16	13	3	14	6	1
22	22	11	11	9	15	23	17	11	1	24	6	19	18	22	20	7	4	21	16	12	2	5	8	13	10	14	3
20	20	11	11	12	5	19	3	23	15	7	2	14	10	20	16	9	24	21	6	18	1	4	11	8	13	17	22
16	16	11	11	11	15	2	18	7	10	21	5	19	12	16	20	24	13	8	14	6	1	4	23	22	9	3	17
1	1	11	11	23	15	14	21	7	11	9	8	20	19	1	2	24	22	12	4	13	18	10	3	16	17	5	6
6	6	11	11	14	12	23	10	18	7	2	22	24	4	6	11	21	3	17	20	16	8	9	13	15	1	5	19
23	23	11	11	13	20	3	7	8	21	15	6	19	2	23	11	9	16	18	10	14	22	24	4	1	5	17	12
11	11	11	11	21	17	9	16	10	14	2	1	19	18	11	8	12	13	20	3	5	7	22	4	15	23	24	6
14	14	11	11	15	11	16	21	1	10	20	5	8	4	14	7	2	13	12	24	23	6	18	22	3	9	17	19
14	14	11	11	2	3	17	6	9	5	16	12	10	15	14	19	7	23	13	24	22	21	4	20	11	18	1	8
10	10	11	11	8	14	18	24	20	7	6	13	17	15	10	16	2	1	19	21	5	23	12	4	3	22	9	11
23	23	11	11	3	20	22	16	12	8	1	18	19	14	23	11	2	13	24	6	15	4	17	7	9	21	5	10
1	1	11	11	18	11	15	14	16	6	4	13	24	17	1	2	21	5	23	12	19	22	7	9	20	8	10	3
1	1	11	11	17	2	24	23	10	19	22	16	6	9	1	15	8	11	21	20	18	4	14	13	12	3	5	7
8	8	11	11	19	3	13	24	2	10	9	15	18	16	8	6	22	20	7	4	1	5	23	12	17	11	21	14
12	12	11	11	14	19	6	11	18	16	17	22	20	1	12	13	15	7	4	9	8	10	3	21	23	5	2	24
